user_id,age,occupation,monthly_income,is_variable_income,date,amount,type,category,merchant,payment_mode,recurring,day_type,persona_label,year_month,running_balance,month,day,day_of_week,is_weekend
user_001_v10,24,Software Engineer,85000,False,2025-11-04,-3901,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekday,salaried_subscription,2025-11,101649,11,4,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-04,-680,Expense,Transport,Transport Vendor,Upi,False,Weekday,salaried_subscription,2025-11,100969,11,4,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-04,-730,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2025-11,100239,11,4,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-05,-13571,Expense,Rent,Landlord,Bank Transfer,True,Weekday,salaried_subscription,2025-11,86668,11,5,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-07,-2319,Expense,Other,Other Vendor,Cash,False,Weekday,salaried_subscription,2025-11,84349,11,7,Friday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-07,-1439,Expense,Food,Food Vendor,Upi,False,Weekday,salaried_subscription,2025-11,82910,11,7,Friday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-10,-2007,Expense,Subscriptions,Netflix,Upi,True,Weekday,salaried_subscription,2025-11,80903,11,10,Monday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-10,-2697,Expense,Subscriptions,Spotify,Credit Card,True,Weekday,salaried_subscription,2025-11,78206,11,10,Monday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-10,-5315,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekday,salaried_subscription,2025-11,72891,11,10,Monday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-11,-930,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2025-11,71961,11,11,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-13,-1758,Expense,Food,Food Vendor,Upi,False,Weekday,salaried_subscription,2025-11,70203,11,13,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-16,-3499,Expense,Investment,Mutual Fund,Upi,True,Weekend,salaried_subscription,2025-11,66704,11,16,Sunday,True
user_001_v10,24,Software Engineer,85000,False,2025-11-17,-1084,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2025-11,65620,11,17,Monday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-19,-1458,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2025-11,64162,11,19,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-19,-15515,Expense,Investment,Investment Vendor,Bank Transfer,False,Weekday,salaried_subscription,2025-11,48647,11,19,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-19,-3275,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2025-11,45372,11,19,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-20,-1008,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2025-11,44364,11,20,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-21,-1361,Expense,Health,Health Vendor,Upi,False,Weekday,salaried_subscription,2025-11,43003,11,21,Friday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-25,-2967,Expense,Utilities,Electricity Board,Bank Transfer,True,Weekday,salaried_subscription,2025-11,40036,11,25,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-25,-581,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2025-11,39455,11,25,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-26,-2846,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2025-11,36609,11,26,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2025-11-28,-1212,Expense,Transport,Transport Vendor,Upi,False,Weekday,salaried_subscription,2025-11,35397,11,28,Friday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-01,85000,Income,Salary,Tech Corp,Bank Transfer,True,Weekday,salaried_subscription,2025-12,120397,12,1,Monday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-04,-486,Expense,Food,Food Vendor,Credit Card,False,Weekday,salaried_subscription,2025-12,119911,12,4,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-05,-26726,Expense,Rent,Landlord,Bank Transfer,True,Weekday,salaried_subscription,2025-12,93185,12,5,Friday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-08,-836,Expense,Health,Health Vendor,Credit Card,False,Weekday,salaried_subscription,2025-12,92349,12,8,Monday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-09,-440,Expense,Food,Food Vendor,Upi,False,Weekday,salaried_subscription,2025-12,91909,12,9,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-09,-579,Expense,Food,Food Vendor,Credit Card,False,Weekday,salaried_subscription,2025-12,91330,12,9,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-10,-505,Expense,Subscriptions,Netflix,Upi,True,Weekday,salaried_subscription,2025-12,90825,12,10,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-10,-417,Expense,Subscriptions,Spotify,Upi,True,Weekday,salaried_subscription,2025-12,90408,12,10,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-10,-1573,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2025-12,88835,12,10,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-11,-824,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2025-12,88011,12,11,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-11,-1991,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2025-12,86020,12,11,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-16,-4778,Expense,Investment,Mutual Fund,Bank Transfer,True,Weekday,salaried_subscription,2025-12,81242,12,16,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-16,-1168,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2025-12,80074,12,16,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-22,-1072,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2025-12,79002,12,22,Monday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-23,-708,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2025-12,78294,12,23,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-23,-7754,Expense,Travel,Travel Vendor,Credit Card,False,Weekday,salaried_subscription,2025-12,70540,12,23,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-25,-1230,Expense,Utilities,Electricity Board,Bank Transfer,True,Weekday,salaried_subscription,2025-12,69310,12,25,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2025-12-25,-1075,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekday,salaried_subscription,2025-12,68235,12,25,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-01,85000,Income,Salary,Tech Corp,Bank Transfer,True,Weekday,salaried_subscription,2026-01,153235,1,1,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-02,-911,Expense,Transport,Transport Vendor,Cash,False,Weekday,salaried_subscription,2026-01,152324,1,2,Friday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-05,-25005,Expense,Rent,Landlord,Bank Transfer,True,Weekday,salaried_subscription,2026-01,127319,1,5,Monday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-05,-2140,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2026-01,125179,1,5,Monday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-06,-13662,Expense,Travel,Travel Vendor,Bank Transfer,False,Weekday,salaried_subscription,2026-01,111517,1,6,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-06,-629,Expense,Other,Other Vendor,Upi,False,Weekday,salaried_subscription,2026-01,110888,1,6,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-07,-976,Expense,Food,Food Vendor,Upi,False,Weekday,salaried_subscription,2026-01,109912,1,7,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-07,-521,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2026-01,109391,1,7,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-08,-814,Expense,Food,Food Vendor,Cash,False,Weekday,salaried_subscription,2026-01,108577,1,8,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-10,-3460,Expense,Subscriptions,Netflix,Credit Card,True,Weekend,salaried_subscription,2026-01,105117,1,10,Saturday,True
user_001_v10,24,Software Engineer,85000,False,2026-01-10,-2176,Expense,Subscriptions,Spotify,Credit Card,True,Weekend,salaried_subscription,2026-01,102941,1,10,Saturday,True
user_001_v10,24,Software Engineer,85000,False,2026-01-12,-1163,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2026-01,101778,1,12,Monday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-14,-972,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2026-01,100806,1,14,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-15,-4884,Expense,Investment,Investment Vendor,Upi,False,Weekday,salaried_subscription,2026-01,95922,1,15,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-16,-9111,Expense,Investment,Mutual Fund,Bank Transfer,True,Weekday,salaried_subscription,2026-01,86811,1,16,Friday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-21,-603,Expense,Transport,Transport Vendor,Upi,False,Weekday,salaried_subscription,2026-01,86208,1,21,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-22,-6319,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekday,salaried_subscription,2026-01,79889,1,22,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-01-25,-1316,Expense,Utilities,Electricity Board,Bank Transfer,True,Weekend,salaried_subscription,2026-01,78573,1,25,Sunday,True
user_001_v10,24,Software Engineer,85000,False,2026-01-26,-1680,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2026-01,76893,1,26,Monday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-01,85000,Income,Salary,Tech Corp,Bank Transfer,True,Weekend,salaried_subscription,2026-02,161893,2,1,Sunday,True
user_001_v10,24,Software Engineer,85000,False,2026-02-04,-2906,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekday,salaried_subscription,2026-02,158987,2,4,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-05,-24913,Expense,Rent,Landlord,Bank Transfer,True,Weekday,salaried_subscription,2026-02,134074,2,5,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-05,-2063,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2026-02,132011,2,5,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-06,-1896,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2026-02,130115,2,6,Friday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-10,-1180,Expense,Subscriptions,Netflix,Upi,True,Weekday,salaried_subscription,2026-02,128935,2,10,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-10,-2835,Expense,Subscriptions,Spotify,Credit Card,True,Weekday,salaried_subscription,2026-02,126100,2,10,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-11,-1494,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2026-02,124606,2,11,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-12,-2168,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2026-02,122438,2,12,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-13,-4188,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2026-02,118250,2,13,Friday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-16,-10132,Expense,Investment,Mutual Fund,Upi,True,Weekday,salaried_subscription,2026-02,108118,2,16,Monday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-16,-2794,Expense,Other,Other Vendor,Cash,False,Weekday,salaried_subscription,2026-02,105324,2,16,Monday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-17,-1002,Expense,Other,Other Vendor,Cash,False,Weekday,salaried_subscription,2026-02,104322,2,17,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-17,-4468,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2026-02,99854,2,17,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-19,-2172,Expense,Entertainment,Entertainment Vendor,Credit Card,False,Weekday,salaried_subscription,2026-02,97682,2,19,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-20,-3998,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekday,salaried_subscription,2026-02,93684,2,20,Friday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-20,-1683,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2026-02,92001,2,20,Friday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-25,-2179,Expense,Utilities,Electricity Board,Bank Transfer,True,Weekday,salaried_subscription,2026-02,89822,2,25,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-25,-2839,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2026-02,86983,2,25,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2026-02-26,-1881,Expense,Transport,Transport Vendor,Cash,False,Weekday,salaried_subscription,2026-02,85102,2,26,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-03-01,85000,Income,Salary,Tech Corp,Bank Transfer,True,Weekend,salaried_subscription,2026-03,170102,3,1,Sunday,True
user_001_v10,24,Software Engineer,85000,False,2026-03-02,-3681,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2026-03,166421,3,2,Monday,False
user_001_v10,24,Software Engineer,85000,False,2026-03-05,-19520,Expense,Rent,Landlord,Bank Transfer,True,Weekday,salaried_subscription,2026-03,146901,3,5,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-03-05,-1008,Expense,Transport,Transport Vendor,Upi,False,Weekday,salaried_subscription,2026-03,145893,3,5,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-03-05,-1864,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2026-03,144029,3,5,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-03-10,-915,Expense,Subscriptions,Netflix,Credit Card,True,Weekday,salaried_subscription,2026-03,143114,3,10,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2026-03-10,-991,Expense,Subscriptions,Spotify,Upi,True,Weekday,salaried_subscription,2026-03,142123,3,10,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2026-03-16,-9088,Expense,Investment,Mutual Fund,Upi,True,Weekday,salaried_subscription,2026-03,133035,3,16,Monday,False
user_001_v10,24,Software Engineer,85000,False,2026-03-18,-1305,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2026-03,131730,3,18,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2026-03-25,-4615,Expense,Utilities,Electricity Board,Bank Transfer,True,Weekday,salaried_subscription,2026-03,127115,3,25,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2026-03-26,-3435,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2026-03,123680,3,26,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-01,85000,Income,Salary,Tech Corp,Bank Transfer,True,Weekday,salaried_subscription,2026-04,208680,4,1,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-05,-15695,Expense,Rent,Landlord,Bank Transfer,True,Weekend,salaried_subscription,2026-04,192985,4,5,Sunday,True
user_001_v10,24,Software Engineer,85000,False,2026-04-10,-2170,Expense,Subscriptions,Netflix,Upi,True,Weekday,salaried_subscription,2026-04,190815,4,10,Friday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-10,-2575,Expense,Subscriptions,Spotify,Credit Card,True,Weekday,salaried_subscription,2026-04,188240,4,10,Friday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-10,-1169,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2026-04,187071,4,10,Friday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-13,-4461,Expense,Shopping,Shopping Vendor,Credit Card,False,Weekday,salaried_subscription,2026-04,182610,4,13,Monday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-14,-4658,Expense,Investment,Investment Vendor,Upi,False,Weekday,salaried_subscription,2026-04,177952,4,14,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-14,-3065,Expense,Entertainment,Entertainment Vendor,Upi,False,Weekday,salaried_subscription,2026-04,174887,4,14,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-15,-737,Expense,Food,Food Vendor,Upi,False,Weekday,salaried_subscription,2026-04,174150,4,15,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-16,-8794,Expense,Investment,Mutual Fund,Upi,True,Weekday,salaried_subscription,2026-04,165356,4,16,Thursday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-17,-2490,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2026-04,162866,4,17,Friday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-20,-1937,Expense,Food,Food Vendor,Upi,False,Weekday,salaried_subscription,2026-04,160929,4,20,Monday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-20,-1289,Expense,Subscriptions,Subscriptions Vendor,Upi,False,Weekday,salaried_subscription,2026-04,159640,4,20,Monday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-21,-946,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2026-04,158694,4,21,Tuesday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-22,-5488,Expense,Shopping,Shopping Vendor,Debit Card,False,Weekday,salaried_subscription,2026-04,153206,4,22,Wednesday,False
user_001_v10,24,Software Engineer,85000,False,2026-04-23,-576,Expense,Subscriptions,Subscriptions Vendor,Credit Card,False,Weekday,salaried_subscription,2026-04,152630,4,23,Thursday,False
